"Country or Area","Subgroup","Year","Source","Unit","Value","Value Footnotes"
"South Africa","Female 15-49 yr","1998","UNSD_MDGInfo CDROM_Oct2007","Percent","56.3",""
"Spain","Female 15-49 yr","1995","UNSD_MDGInfo CDROM_Oct2007","Percent","80.9",""
"Sri Lanka","Female 15-49 yr","2000","UNSD_MDGInfo CDROM_Oct2007","Percent","70.0",""
"Sri Lanka","Female 15-49 yr","1993","UNSD_MDGInfo CDROM_Oct2007","Percent","66.1",""
"Sudan","Female 15-49 yr","1993","UNSD_MDGInfo CDROM_Oct2007","Percent","9.9","24"
"Sudan","Female 15-49 yr","1990","UNSD_MDGInfo CDROM_Oct2007","Percent","8.7","25"
"Suriname","Female 15-49 yr","2000","UNSD_MDGInfo CDROM_Oct2007","Percent","42.1",""
"Swaziland","Female 15-49 yr","2002","UNSD_MDGInfo CDROM_Oct2007","Percent","0.0",""
"Swaziland","Female 15-49 yr","2000","UNSD_MDGInfo CDROM_Oct2007","Percent","27.7",""
"Switzerland","Female 15-49 yr","1995","UNSD_MDGInfo CDROM_Oct2007","Percent","82.0","10"
"Syria","Female 15-49 yr","2001","UNSD_MDGInfo CDROM_Oct2007","Percent","46.6",""
"Syria","Female 15-49 yr","1993","UNSD_MDGInfo CDROM_Oct2007","Percent","39.6",""
"Tajikistan","Female 15-49 yr","2000","UNSD_MDGInfo CDROM_Oct2007","Percent","33.9",""
"Tanzania","Female 15-49 yr","2005","UNSD_MDGInfo CDROM_Oct2007","Percent","26.4","11"
"Tanzania","Female 15-49 yr","2004","UNSD_MDGInfo CDROM_Oct2007","Percent","28.2","7"
"Tanzania","Female 15-49 yr","1999","UNSD_MDGInfo CDROM_Oct2007","Percent","25.4",""
"Tanzania","Female 15-49 yr","1996","UNSD_MDGInfo CDROM_Oct2007","Percent","18.4",""
"Tanzania","Female 15-49 yr","1992","UNSD_MDGInfo CDROM_Oct2007","Percent","10.4","14"
"Thailand","Female 15-49 yr","1997","UNSD_MDGInfo CDROM_Oct2007","Percent","72.2","4"
"Thailand","Female 15-49 yr","1993","UNSD_MDGInfo CDROM_Oct2007","Percent","73.9",""
"Timor Leste","Female 15-49 yr","2003","UNSD_MDGInfo CDROM_Oct2007","Percent","10.0",""
"Togo","Female 15-49 yr","2000","UNSD_MDGInfo CDROM_Oct2007","Percent","25.7",""
"Togo","Female 15-49 yr","1998","UNSD_MDGInfo CDROM_Oct2007","Percent","23.5",""
"Trinidad and Tobago","Female 15-49 yr","2000","UNSD_MDGInfo CDROM_Oct2007","Percent","38.2",""
"Tunisia","Female 15-49 yr","2001","UNSD_MDGInfo CDROM_Oct2007","Percent","62.6",""
"Tunisia","Female 15-49 yr","2000","UNSD_MDGInfo CDROM_Oct2007","Percent","65.5",""
"Tunisia","Female 15-49 yr","1995","UNSD_MDGInfo CDROM_Oct2007","Percent","60.0","10"
"Turkey","Female 15-49 yr","2003","UNSD_MDGInfo CDROM_Oct2007","Percent","71.0",""
"Turkey","Female 15-49 yr","1998","UNSD_MDGInfo CDROM_Oct2007","Percent","63.9",""
"Turkey","Female 15-49 yr","1993","UNSD_MDGInfo CDROM_Oct2007","Percent","62.6",""
"Turkmenistan","Female 15-49 yr","2000","UNSD_MDGInfo CDROM_Oct2007","Percent","61.8",""
"Uganda","Female 15-49 yr","2005","UNSD_MDGInfo CDROM_Oct2007","Percent","19.7","11"
"Uganda","Female 15-49 yr","2001","UNSD_MDGInfo CDROM_Oct2007","Percent","22.8","21"
"Uganda","Female 15-49 yr","1995","UNSD_MDGInfo CDROM_Oct2007","Percent","14.8",""
"Ukraine","Female 15-49 yr","1999","UNSD_MDGInfo CDROM_Oct2007","Percent","67.5",""
"United Arab Emirates","Female 15-49 yr","1995","UNSD_MDGInfo CDROM_Oct2007","Percent","27.5","2"
"United Kingdom","Female 15-49 yr","2002","UNSD_MDGInfo CDROM_Oct2007","Percent","84.0","26"
"United Kingdom","Female 15-49 yr","2001","UNSD_MDGInfo CDROM_Oct2007","Percent","83.0","26"
"United Kingdom","Female 15-49 yr","2000","UNSD_MDGInfo CDROM_Oct2007","Percent","80.0","26"
"United Kingdom","Female 15-49 yr","1999","UNSD_MDGInfo CDROM_Oct2007","Percent","76.0","26"
"United Kingdom","Female 15-49 yr","1998","UNSD_MDGInfo CDROM_Oct2007","Percent","82.0","26"
"United Kingdom","Female 15-49 yr","1993","UNSD_MDGInfo CDROM_Oct2007","Percent","82.0","26"
"United States of America","Female 15-49 yr","2002","UNSD_MDGInfo CDROM_Oct2007","Percent","72.9",""
"United States of America","Female 15-49 yr","1995","UNSD_MDGInfo CDROM_Oct2007","Percent","76.4",""
"United States of America","Female 15-49 yr","1990","UNSD_MDGInfo CDROM_Oct2007","Percent","70.7",""
"Uzbekistan","Female 15-49 yr","2002","UNSD_MDGInfo CDROM_Oct2007","Percent","67.7",""
"Uzbekistan","Female 15-49 yr","2000","UNSD_MDGInfo CDROM_Oct2007","Percent","67.2",""
"Uzbekistan","Female 15-49 yr","1996","UNSD_MDGInfo CDROM_Oct2007","Percent","55.6",""
"Venezuela","Female 15-49 yr","1998","UNSD_MDGInfo CDROM_Oct2007","Percent","70.3",""
"Vietnam","Female 15-49 yr","2002","UNSD_MDGInfo CDROM_Oct2007","Percent","78.5",""
"Vietnam","Female 15-49 yr","2000","UNSD_MDGInfo CDROM_Oct2007","Percent","74.2",""
"Vietnam","Female 15-49 yr","1997","UNSD_MDGInfo CDROM_Oct2007","Percent","75.3",""
"Vietnam","Female 15-49 yr","1994","UNSD_MDGInfo CDROM_Oct2007","Percent","65.0",""
"Yemen","Female 15-49 yr","2003","UNSD_MDGInfo CDROM_Oct2007","Percent","23.1",""
"Yemen","Female 15-49 yr","1997","UNSD_MDGInfo CDROM_Oct2007","Percent","20.8",""
"Yemen","Female 15-49 yr","1992","UNSD_MDGInfo CDROM_Oct2007","Percent","9.7","14"
"Zambia","Female 15-49 yr","2002","UNSD_MDGInfo CDROM_Oct2007","Percent","34.2","27"
"Zambia","Female 15-49 yr","1999","UNSD_MDGInfo CDROM_Oct2007","Percent","22.0",""
"Zambia","Female 15-49 yr","1996","UNSD_MDGInfo CDROM_Oct2007","Percent","25.9",""
"Zambia","Female 15-49 yr","1992","UNSD_MDGInfo CDROM_Oct2007","Percent","15.2",""
"Zimbabwe","Female 15-49 yr","1999","UNSD_MDGInfo CDROM_Oct2007","Percent","53.5",""
"Zimbabwe","Female 15-49 yr","1994","UNSD_MDGInfo CDROM_Oct2007","Percent","48.1",""

"fnSeqID","Footnote"
"1","Years of survey: 1995-1996."
"2","Households of the nationals of the country only."
"3","Years of survey: 1999-2000."
"4","Years of survey: 1996-1997."
"5","Years of survey: 1993-1994."
"6","Flemish population. Years of survey: 1991-1992."
"7","Years of survey: 2003-2004."
"8","Years of survey: 1998-1999."
"9","Years of survey: 1992-1993."
"10","Years of survey: 1994-1995."
"11","Years of survey: 2004-2005."
"12","Years of survey: 2002-2003."
"13","Excluding Eritrea, Tigray, Asseb, Ogaden, parts of Gondar and Wello, and nomadic populations."
"14","Years of survey: 1991-1992."
"15","Years of survey: 2005-2006."
"16","Years of survey: 2002-2004."
"17","Excluding the state of Tripura. Years of survey: 1998-1999."
"18","Excluding the West Bank."
"19","Years of survey: 1990-1992."
"20","Peninsular Malaysia."
"21","Years of survey: 2000-2001."
"22","Years of survey: 1990-1991."
"23","Former Yugoslavia, excluding the province of Kosovo and Metohija."
"24","Northern Sudan. Years of survey: 1992-1993."
"25","Northern Sudan. Years of survey: 1989-1990."
"26","Excluding Northern Ireland."
"27","Years of survey: 2001-2002."
