"Country or Area","Subgroup","Year","Source","Unit","Value","Value Footnotes"
"Lao PDR","Female","2020","UNPD_World Population Prospects_2006 (International projection)","Number","3606165",""
"Lao PDR","Female","2015","UNPD_World Population Prospects_2006 (International projection)","Number","3348553",""
"Lao PDR","Female","2010","UNPD_World Population Prospects_2006 (International projection)","Number","3091190",""
"Lao PDR","Male","2030","UNPD_World Population Prospects_2006 (International projection)","Number","4080267",""
"Lao PDR","Male","2025","UNPD_World Population Prospects_2006 (International projection)","Number","3864419",""
"Lao PDR","Male","2020","UNPD_World Population Prospects_2006 (International projection)","Number","3616679",""
"Lao PDR","Male","2015","UNPD_World Population Prospects_2006 (International projection)","Number","3350194",""
"Lao PDR","Male","2010","UNPD_World Population Prospects_2006 (International projection)","Number","3081432",""
"Latvia","Female","2030","UNPD_World Population Prospects_2006 (International projection)","Number","1071489",""
"Latvia","Female","2025","UNPD_World Population Prospects_2006 (International projection)","Number","1106705",""
"Latvia","Female","2020","UNPD_World Population Prospects_2006 (International projection)","Number","1143260",""
"Latvia","Female","2015","UNPD_World Population Prospects_2006 (International projection)","Number","1176599",""
"Latvia","Female","2010","UNPD_World Population Prospects_2006 (International projection)","Number","1208774",""
"Latvia","Male","2030","UNPD_World Population Prospects_2006 (International projection)","Number","940459",""
"Latvia","Male","2025","UNPD_World Population Prospects_2006 (International projection)","Number","965727",""
"Latvia","Male","2020","UNPD_World Population Prospects_2006 (International projection)","Number","990424",""
"Latvia","Male","2015","UNPD_World Population Prospects_2006 (International projection)","Number","1012150",""
"Latvia","Male","2010","UNPD_World Population Prospects_2006 (International projection)","Number","1034435",""
"Lebanon","Female","2030","UNPD_World Population Prospects_2006 (International projection)","Number","2512839",""
"Lebanon","Female","2025","UNPD_World Population Prospects_2006 (International projection)","Number","2441721",""
"Lebanon","Female","2020","UNPD_World Population Prospects_2006 (International projection)","Number","2356459",""
"Lebanon","Female","2015","UNPD_World Population Prospects_2006 (International projection)","Number","2261919",""
"Lebanon","Female","2010","UNPD_World Population Prospects_2006 (International projection)","Number","2157382",""
"Lebanon","Male","2030","UNPD_World Population Prospects_2006 (International projection)","Number","2412576",""
"Lebanon","Male","2025","UNPD_World Population Prospects_2006 (International projection)","Number","2342423",""
"Lebanon","Male","2020","UNPD_World Population Prospects_2006 (International projection)","Number","2259834",""
"Lebanon","Male","2015","UNPD_World Population Prospects_2006 (International projection)","Number","2169405",""
"Lebanon","Male","2010","UNPD_World Population Prospects_2006 (International projection)","Number","2069799",""
"Lesotho","Female","2030","UNPD_World Population Prospects_2006 (International projection)","Number","1148459",""
"Lesotho","Female","2025","UNPD_World Population Prospects_2006 (International projection)","Number","1133494",""
"Lesotho","Female","2020","UNPD_World Population Prospects_2006 (International projection)","Number","1117554",""
"Lesotho","Female","2015","UNPD_World Population Prospects_2006 (International projection)","Number","1098356",""
"Lesotho","Female","2010","UNPD_World Population Prospects_2006 (International projection)","Number","1075012",""
"Lesotho","Male","2030","UNPD_World Population Prospects_2006 (International projection)","Number","1103350",""
"Lesotho","Male","2025","UNPD_World Population Prospects_2006 (International projection)","Number","1077192",""
"Lesotho","Male","2020","UNPD_World Population Prospects_2006 (International projection)","Number","1045425",""
"Lesotho","Male","2015","UNPD_World Population Prospects_2006 (International projection)","Number","1008894",""
"Lesotho","Male","2010","UNPD_World Population Prospects_2006 (International projection)","Number","969163",""
"Liberia","Female","2030","UNPD_World Population Prospects_2006 (International projection)","Number","3882656",""
"Liberia","Female","2025","UNPD_World Population Prospects_2006 (International projection)","Number","3374087",""
"Liberia","Female","2020","UNPD_World Population Prospects_2006 (International projection)","Number","2917102",""
"Liberia","Female","2015","UNPD_World Population Prospects_2006 (International projection)","Number","2511600",""
"Liberia","Female","2010","UNPD_World Population Prospects_2006 (International projection)","Number","2154224",""
"Liberia","Male","2030","UNPD_World Population Prospects_2006 (International projection)","Number","3914554",""
"Liberia","Male","2025","UNPD_World Population Prospects_2006 (International projection)","Number","3396994",""
"Liberia","Male","2020","UNPD_World Population Prospects_2006 (International projection)","Number","2932157",""
"Liberia","Male","2015","UNPD_World Population Prospects_2006 (International projection)","Number","2519934",""
"Liberia","Male","2010","UNPD_World Population Prospects_2006 (International projection)","Number","2156598",""
"Libya","Female","2030","UNPD_World Population Prospects_2006 (International projection)","Number","4151250",""
"Libya","Female","2025","UNPD_World Population Prospects_2006 (International projection)","Number","3958693",""
"Libya","Female","2020","UNPD_World Population Prospects_2006 (International projection)","Number","3733285",""
"Libya","Female","2015","UNPD_World Population Prospects_2006 (International projection)","Number","3462507",""
"Libya","Female","2010","UNPD_World Population Prospects_2006 (International projection)","Number","3157773",""
"Libya","Male","2030","UNPD_World Population Prospects_2006 (International projection)","Number","4295703",""
"Libya","Male","2025","UNPD_World Population Prospects_2006 (International projection)","Number","4128213",""
"Libya","Male","2020","UNPD_World Population Prospects_2006 (International projection)","Number","3922875",""
"Libya","Male","2015","UNPD_World Population Prospects_2006 (International projection)","Number","3666687",""
"Libya","Male","2010","UNPD_World Population Prospects_2006 (International projection)","Number","3371905",""
"Lithuania","Female","2030","UNPD_World Population Prospects_2006 (International projection)","Number","1609450",""
"Lithuania","Female","2025","UNPD_World Population Prospects_2006 (International projection)","Number","1653874",""
"Lithuania","Female","2020","UNPD_World Population Prospects_2006 (International projection)","Number","1701750",""
"Lithuania","Female","2015","UNPD_World Population Prospects_2006 (International projection)","Number","1743633",""
"Lithuania","Female","2010","UNPD_World Population Prospects_2006 (International projection)","Number","1781966",""
"Lithuania","Male","2030","UNPD_World Population Prospects_2006 (International projection)","Number","1413350",""
"Lithuania","Male","2025","UNPD_World Population Prospects_2006 (International projection)","Number","1448207",""
"Lithuania","Male","2020","UNPD_World Population Prospects_2006 (International projection)","Number","1486081",""
"Lithuania","Male","2015","UNPD_World Population Prospects_2006 (International projection)","Number","1519631",""
"Lithuania","Male","2010","UNPD_World Population Prospects_2006 (International projection)","Number","1553706",""
"Luxembourg","Female","2030","UNPD_World Population Prospects_2006 (International projection)","Number","303931",""
"Luxembourg","Female","2025","UNPD_World Population Prospects_2006 (International projection)","Number","287523",""
"Luxembourg","Female","2020","UNPD_World Population Prospects_2006 (International projection)","Number","272004",""
"Luxembourg","Female","2015","UNPD_World Population Prospects_2006 (International projection)","Number","257694",""
"Luxembourg","Female","2010","UNPD_World Population Prospects_2006 (International projection)","Number","244320",""
"Luxembourg","Male","2030","UNPD_World Population Prospects_2006 (International projection)","Number","297098",""
"Luxembourg","Male","2025","UNPD_World Population Prospects_2006 (International projection)","Number","281372",""
"Luxembourg","Male","2020","UNPD_World Population Prospects_2006 (International projection)","Number","266276",""
"Luxembourg","Male","2015","UNPD_World Population Prospects_2006 (International projection)","Number","252187",""
"Luxembourg","Male","2010","UNPD_World Population Prospects_2006 (International projection)","Number","238832",""
"Macau SAR","Female","2030","UNPD_World Population Prospects_2006 (International projection)","Number","289020","7"
"Macau SAR","Female","2025","UNPD_World Population Prospects_2006 (International projection)","Number","283507","7"
"Macau SAR","Female","2020","UNPD_World Population Prospects_2006 (International projection)","Number","275496","7"
"Macau SAR","Female","2015","UNPD_World Population Prospects_2006 (International projection)","Number","266031","7"
"Macau SAR","Female","2010","UNPD_World Population Prospects_2006 (International projection)","Number","256321","7"
"Macau SAR","Male","2030","UNPD_World Population Prospects_2006 (International projection)","Number","253584","7"
"Macau SAR","Male","2025","UNPD_World Population Prospects_2006 (International projection)","Number","251989","7"
"Macau SAR","Male","2020","UNPD_World Population Prospects_2006 (International projection)","Number","247351","7"
"Macau SAR","Male","2015","UNPD_World Population Prospects_2006 (International projection)","Number","240780","7"
"Macau SAR","Male","2010","UNPD_World Population Prospects_2006 (International projection)","Number","233640","7"
"Macedonia","Female","2030","UNPD_World Population Prospects_2006 (International projection)","Number","987715","8"
"Macedonia","Female","2025","UNPD_World Population Prospects_2006 (International projection)","Number","1004692","8"
"Macedonia","Female","2020","UNPD_World Population Prospects_2006 (International projection)","Number","1016097","8"
"Macedonia","Female","2015","UNPD_World Population Prospects_2006 (International projection)","Number","1021999","8"
"Macedonia","Female","2010","UNPD_World Population Prospects_2006 (International projection)","Number","1023604","8"
"Macedonia","Male","2030","UNPD_World Population Prospects_2006 (International projection)","Number","978451","8"
"Macedonia","Male","2025","UNPD_World Population Prospects_2006 (International projection)","Number","996758","8"
"Macedonia","Male","2020","UNPD_World Population Prospects_2006 (International projection)","Number","1008720","8"
"Macedonia","Male","2015","UNPD_World Population Prospects_2006 (International projection)","Number","1015049","8"
"Macedonia","Male","2010","UNPD_World Population Prospects_2006 (International projection)","Number","1017737","8"
"Madagascar","Female","2030","UNPD_World Population Prospects_2006 (International projection)","Number","16602972",""
"Madagascar","Female","2025","UNPD_World Population Prospects_2006 (International projection)","Number","15087134",""
"Madagascar","Female","2020","UNPD_World Population Prospects_2006 (International projection)","Number","13588955",""
"Madagascar","Female","2015","UNPD_World Population Prospects_2006 (International projection)","Number","12122309",""
"Madagascar","Female","2010","UNPD_World Population Prospects_2006 (International projection)","Number","10708552",""
"Madagascar","Male","2030","UNPD_World Population Prospects_2006 (International projection)","Number","16328296",""
"Madagascar","Male","2025","UNPD_World Population Prospects_2006 (International projection)","Number","14866474",""
"Madagascar","Male","2020","UNPD_World Population Prospects_2006 (International projection)","Number","13416386",""
"Madagascar","Male","2015","UNPD_World Population Prospects_2006 (International projection)","Number","11985096",""
"Madagascar","Male","2010","UNPD_World Population Prospects_2006 (International projection)","Number","10590724",""
"Malawi","Female","2030","UNPD_World Population Prospects_2006 (International projection)","Number","11671311",""
"Malawi","Female","2025","UNPD_World Population Prospects_2006 (International projection)","Number","10601735",""
"Malawi","Female","2020","UNPD_World Population Prospects_2006 (International projection)","Number","9535364",""
"Malawi","Female","2015","UNPD_World Population Prospects_2006 (International projection)","Number","8504623",""
"Malawi","Female","2010","UNPD_World Population Prospects_2006 (International projection)","Number","7541601",""
"Malawi","Male","2030","UNPD_World Population Prospects_2006 (International projection)","Number","11878920",""
"Malawi","Male","2025","UNPD_World Population Prospects_2006 (International projection)","Number","10751057",""
"Malawi","Male","2020","UNPD_World Population Prospects_2006 (International projection)","Number","9614663",""
"Malawi","Male","2015","UNPD_World Population Prospects_2006 (International projection)","Number","8515271",""
"Malawi","Male","2010","UNPD_World Population Prospects_2006 (International projection)","Number","7495062",""
"Malaysia","Female","2030","UNPD_World Population Prospects_2006 (International projection)","Number","17489965",""
"Malaysia","Female","2025","UNPD_World Population Prospects_2006 (International projection)","Number","16714406",""
"Malaysia","Female","2020","UNPD_World Population Prospects_2006 (International projection)","Number","15819254",""
"Malaysia","Female","2015","UNPD_World Population Prospects_2006 (International projection)","Number","14819529",""
"Malaysia","Female","2010","UNPD_World Population Prospects_2006 (International projection)","Number","13748795",""
"Malaysia","Male","2030","UNPD_World Population Prospects_2006 (International projection)","Number","17779842",""
"Malaysia","Male","2025","UNPD_World Population Prospects_2006 (International projection)","Number","17054852",""
"Malaysia","Male","2020","UNPD_World Population Prospects_2006 (International projection)","Number","16200478",""
"Malaysia","Male","2015","UNPD_World Population Prospects_2006 (International projection)","Number","15227434",""
"Malaysia","Male","2010","UNPD_World Population Prospects_2006 (International projection)","Number","14170960",""
"Maldives","Female","2030","UNPD_World Population Prospects_2006 (International projection)","Number","214088",""
"Maldives","Female","2025","UNPD_World Population Prospects_2006 (International projection)","Number","202022",""
"Maldives","Female","2020","UNPD_World Population Prospects_2006 (International projection)","Number","188168",""
"Maldives","Female","2015","UNPD_World Population Prospects_2006 (International projection)","Number","172806",""
"Maldives","Female","2010","UNPD_World Population Prospects_2006 (International projection)","Number","157506",""
"Maldives","Male","2030","UNPD_World Population Prospects_2006 (International projection)","Number","220066",""
"Maldives","Male","2025","UNPD_World Population Prospects_2006 (International projection)","Number","208602",""
"Maldives","Male","2020","UNPD_World Population Prospects_2006 (International projection)","Number","195184",""
"Maldives","Male","2015","UNPD_World Population Prospects_2006 (International projection)","Number","180131",""
"Maldives","Male","2010","UNPD_World Population Prospects_2006 (International projection)","Number","165023",""
"Mali","Female","2030","UNPD_World Population Prospects_2006 (International projection)","Number","11834752",""
"Mali","Female","2025","UNPD_World Population Prospects_2006 (International projection)","Number","10495416",""
"Mali","Female","2020","UNPD_World Population Prospects_2006 (International projection)","Number","9208652",""
"Mali","Female","2015","UNPD_World Population Prospects_2006 (International projection)","Number","8008663",""
"Mali","Female","2010","UNPD_World Population Prospects_2006 (International projection)","Number","6922000",""
"Mali","Male","2030","UNPD_World Population Prospects_2006 (International projection)","Number","11415667",""
"Mali","Male","2025","UNPD_World Population Prospects_2006 (International projection)","Number","10093989",""
"Mali","Male","2020","UNPD_World Population Prospects_2006 (International projection)","Number","8825669",""
"Mali","Male","2015","UNPD_World Population Prospects_2006 (International projection)","Number","7646430",""
"Mali","Male","2010","UNPD_World Population Prospects_2006 (International projection)","Number","6584226",""
"Malta","Female","2030","UNPD_World Population Prospects_2006 (International projection)","Number","217123",""
"Malta","Female","2025","UNPD_World Population Prospects_2006 (International projection)","Number","215844",""
"Malta","Female","2020","UNPD_World Population Prospects_2006 (International projection)","Number","213466",""
"Malta","Female","2015","UNPD_World Population Prospects_2006 (International projection)","Number","210247",""
"Malta","Female","2010","UNPD_World Population Prospects_2006 (International projection)","Number","206536",""
"Malta","Male","2030","UNPD_World Population Prospects_2006 (International projection)","Number","216710",""
"Malta","Male","2025","UNPD_World Population Prospects_2006 (International projection)","Number","215591",""
"Malta","Male","2020","UNPD_World Population Prospects_2006 (International projection)","Number","213016",""
"Malta","Male","2015","UNPD_World Population Prospects_2006 (International projection)","Number","209263",""
"Malta","Male","2010","UNPD_World Population Prospects_2006 (International projection)","Number","204819",""
"Martinique","Female","2030","UNPD_World Population Prospects_2006 (International projection)","Number","209631",""
"Martinique","Female","2025","UNPD_World Population Prospects_2006 (International projection)","Number","211963",""
"Martinique","Female","2020","UNPD_World Population Prospects_2006 (International projection)","Number","212791",""
"Martinique","Female","2015","UNPD_World Population Prospects_2006 (International projection)","Number","212454",""
"Martinique","Female","2010","UNPD_World Population Prospects_2006 (International projection)","Number","211124",""
"Martinique","Male","2030","UNPD_World Population Prospects_2006 (International projection)","Number","189961",""
"Martinique","Male","2025","UNPD_World Population Prospects_2006 (International projection)","Number","191925",""
"Martinique","Male","2020","UNPD_World Population Prospects_2006 (International projection)","Number","192440",""
"Martinique","Male","2015","UNPD_World Population Prospects_2006 (International projection)","Number","191873",""
"Martinique","Male","2010","UNPD_World Population Prospects_2006 (International projection)","Number","190418",""
"Mauritania","Female","2030","UNPD_World Population Prospects_2006 (International projection)","Number","2430948",""
"Mauritania","Female","2025","UNPD_World Population Prospects_2006 (International projection)","Number","2237069",""
"Mauritania","Female","2020","UNPD_World Population Prospects_2006 (International projection)","Number","2043610",""
"Mauritania","Female","2015","UNPD_World Population Prospects_2006 (International projection)","Number","1850954",""
"Mauritania","Female","2010","UNPD_World Population Prospects_2006 (International projection)","Number","1658837",""
"Mauritania","Male","2030","UNPD_World Population Prospects_2006 (International projection)","Number","2513245",""
"Mauritania","Male","2025","UNPD_World Population Prospects_2006 (International projection)","Number","2311356",""
"Mauritania","Male","2020","UNPD_World Population Prospects_2006 (International projection)","Number","2108908",""
"Mauritania","Male","2015","UNPD_World Population Prospects_2006 (International projection)","Number","1906532",""
"Mauritania","Male","2010","UNPD_World Population Prospects_2006 (International projection)","Number","1703936",""
"Mauritius","Female","2030","UNPD_World Population Prospects_2006 (International projection)","Number","727539","9"
"Mauritius","Female","2025","UNPD_World Population Prospects_2006 (International projection)","Number","714030","9"
"Mauritius","Female","2020","UNPD_World Population Prospects_2006 (International projection)","Number","696251","9"
"Mauritius","Female","2015","UNPD_World Population Prospects_2006 (International projection)","Number","674977","9"
"Mauritius","Female","2010","UNPD_World Population Prospects_2006 (International projection)","Number","651181","9"
"Mauritius","Male","2030","UNPD_World Population Prospects_2006 (International projection)","Number","702106","9"
"Mauritius","Male","2025","UNPD_World Population Prospects_2006 (International projection)","Number","692418","9"
"Mauritius","Male","2020","UNPD_World Population Prospects_2006 (International projection)","Number","678241","9"
"Mauritius","Male","2015","UNPD_World Population Prospects_2006 (International projection)","Number","660261","9"
"Mauritius","Male","2010","UNPD_World Population Prospects_2006 (International projection)","Number","639537","9"
"Mexico","Female","2030","UNPD_World Population Prospects_2006 (International projection)","Number","66117331",""
"Mexico","Female","2025","UNPD_World Population Prospects_2006 (International projection)","Number","64216258",""
"Mexico","Female","2020","UNPD_World Population Prospects_2006 (International projection)","Number","61978585",""
"Mexico","Female","2015","UNPD_World Population Prospects_2006 (International projection)","Number","59423505",""
"Mexico","Female","2010","UNPD_World Population Prospects_2006 (International projection)","Number","56530556",""
"Mexico","Male","2030","UNPD_World Population Prospects_2006 (International projection)","Number","62008080",""
"Mexico","Male","2025","UNPD_World Population Prospects_2006 (International projection)","Number","60478459",""
"Mexico","Male","2020","UNPD_World Population Prospects_2006 (International projection)","Number","58580473",""
"Mexico","Male","2015","UNPD_World Population Prospects_2006 (International projection)","Number","56332181",""
"Mexico","Male","2010","UNPD_World Population Prospects_2006 (International projection)","Number","53762094",""
"Mongolia","Female","2030","UNPD_World Population Prospects_2006 (International projection)","Number","1611917",""
"Mongolia","Female","2025","UNPD_World Population Prospects_2006 (International projection)","Number","1563947",""
"Mongolia","Female","2020","UNPD_World Population Prospects_2006 (International projection)","Number","1505359",""
"Mongolia","Female","2015","UNPD_World Population Prospects_2006 (International projection)","Number","1434983",""
"Mongolia","Female","2010","UNPD_World Population Prospects_2006 (International projection)","Number","1358189",""
"Mongolia","Male","2030","UNPD_World Population Prospects_2006 (International projection)","Number","1592578",""
"Mongolia","Male","2025","UNPD_World Population Prospects_2006 (International projection)","Number","1547869",""
"Mongolia","Male","2020","UNPD_World Population Prospects_2006 (International projection)","Number","1491662",""
"Mongolia","Male","2015","UNPD_World Population Prospects_2006 (International projection)","Number","1423366",""
"Mongolia","Male","2010","UNPD_World Population Prospects_2006 (International projection)","Number","1348915",""
"Montenegro","Female","2030","UNPD_World Population Prospects_2006 (International projection)","Number","313992",""
"Montenegro","Female","2025","UNPD_World Population Prospects_2006 (International projection)","Number","314433",""
"Montenegro","Female","2020","UNPD_World Population Prospects_2006 (International projection)","Number","313789",""
"Montenegro","Female","2015","UNPD_World Population Prospects_2006 (International projection)","Number","311529",""
"Montenegro","Female","2010","UNPD_World Population Prospects_2006 (International projection)","Number","309449",""
"Montenegro","Male","2030","UNPD_World Population Prospects_2006 (International projection)","Number","299453",""
"Montenegro","Male","2025","UNPD_World Population Prospects_2006 (International projection)","Number","298807",""
"Montenegro","Male","2020","UNPD_World Population Prospects_2006 (International projection)","Number","296757",""
"Montenegro","Male","2015","UNPD_World Population Prospects_2006 (International projection)","Number","292837",""
"Montenegro","Male","2010","UNPD_World Population Prospects_2006 (International projection)","Number","290335",""
"Morocco","Female","2030","UNPD_World Population Prospects_2006 (International projection)","Number","20095765",""
"Morocco","Female","2025","UNPD_World Population Prospects_2006 (International projection)","Number","19352480",""
"Morocco","Female","2020","UNPD_World Population Prospects_2006 (International projection)","Number","18477455",""
"Morocco","Female","2015","UNPD_World Population Prospects_2006 (International projection)","Number","17501565",""
"Morocco","Female","2010","UNPD_World Population Prospects_2006 (International projection)","Number","16484075",""
"Morocco","Male","2030","UNPD_World Population Prospects_2006 (International projection)","Number","19163292",""
"Morocco","Male","2025","UNPD_World Population Prospects_2006 (International projection)","Number","18512086",""
"Morocco","Male","2020","UNPD_World Population Prospects_2006 (International projection)","Number","17722384",""
"Morocco","Male","2015","UNPD_World Population Prospects_2006 (International projection)","Number","16828917",""
"Morocco","Male","2010","UNPD_World Population Prospects_2006 (International projection)","Number","15897208",""
"Mozambique","Female","2030","UNPD_World Population Prospects_2006 (International projection)","Number","15606869",""
"Mozambique","Female","2025","UNPD_World Population Prospects_2006 (International projection)","Number","14564812",""
"Mozambique","Female","2020","UNPD_World Population Prospects_2006 (International projection)","Number","13547642",""
"Mozambique","Female","2015","UNPD_World Population Prospects_2006 (International projection)","Number","12556160",""
"Mozambique","Female","2010","UNPD_World Population Prospects_2006 (International projection)","Number","11592617",""
"Mozambique","Male","2030","UNPD_World Population Prospects_2006 (International projection)","Number","15509649",""
"Mozambique","Male","2025","UNPD_World Population Prospects_2006 (International projection)","Number","14389514",""
"Mozambique","Male","2020","UNPD_World Population Prospects_2006 (International projection)","Number","13260947",""
"Mozambique","Male","2015","UNPD_World Population Prospects_2006 (International projection)","Number","12141867",""
"Mozambique","Male","2010","UNPD_World Population Prospects_2006 (International projection)","Number","11042000",""
"Myanmar","Female","2030","UNPD_World Population Prospects_2006 (International projection)","Number","28840763",""
"Myanmar","Female","2025","UNPD_World Population Prospects_2006 (International projection)","Number","28137555",""
"Myanmar","Female","2020","UNPD_World Population Prospects_2006 (International projection)","Number","27291060",""
"Myanmar","Female","2015","UNPD_World Population Prospects_2006 (International projection)","Number","26349713",""
"Myanmar","Female","2010","UNPD_World Population Prospects_2006 (International projection)","Number","25324241",""
"Myanmar","Male","2030","UNPD_World Population Prospects_2006 (International projection)","Number","27839924",""
"Myanmar","Male","2025","UNPD_World Population Prospects_2006 (International projection)","Number","27235971",""
"Myanmar","Male","2020","UNPD_World Population Prospects_2006 (International projection)","Number","26488512",""
"Myanmar","Male","2015","UNPD_World Population Prospects_2006 (International projection)","Number","25648210",""
"Myanmar","Male","2010","UNPD_World Population Prospects_2006 (International projection)","Number","24726526",""
"Namibia","Female","2030","UNPD_World Population Prospects_2006 (International projection)","Number","1327160",""
"Namibia","Female","2025","UNPD_World Population Prospects_2006 (International projection)","Number","1273254",""
"Namibia","Female","2020","UNPD_World Population Prospects_2006 (International projection)","Number","1213488",""
"Namibia","Female","2015","UNPD_World Population Prospects_2006 (International projection)","Number","1150113",""
"Namibia","Female","2010","UNPD_World Population Prospects_2006 (International projection)","Number","1089858",""
"Namibia","Male","2030","UNPD_World Population Prospects_2006 (International projection)","Number","1350385",""
"Namibia","Male","2025","UNPD_World Population Prospects_2006 (International projection)","Number","1286451",""
"Namibia","Male","2020","UNPD_World Population Prospects_2006 (International projection)","Number","1214151",""
"Namibia","Male","2015","UNPD_World Population Prospects_2006 (International projection)","Number","1138289",""
"Namibia","Male","2010","UNPD_World Population Prospects_2006 (International projection)","Number","1067163",""
"Nepal","Female","2030","UNPD_World Population Prospects_2006 (International projection)","Number","21112016",""
"Nepal","Female","2025","UNPD_World Population Prospects_2006 (International projection)","Number","19629273",""
"Nepal","Female","2020","UNPD_World Population Prospects_2006 (International projection)","Number","18101193",""
"Nepal","Female","2015","UNPD_World Population Prospects_2006 (International projection)","Number","16558579",""
"Nepal","Female","2010","UNPD_World Population Prospects_2006 (International projection)","Number","15076537",""
"Nepal","Male","2030","UNPD_World Population Prospects_2006 (International projection)","Number","20629724",""
"Nepal","Male","2025","UNPD_World Population Prospects_2006 (International projection)","Number","19225432",""
"Nepal","Male","2020","UNPD_World Population Prospects_2006 (International projection)","Number","17766569",""
"Nepal","Male","2015","UNPD_World Population Prospects_2006 (International projection)","Number","16284253",""
"Nepal","Male","2010","UNPD_World Population Prospects_2006 (International projection)","Number","14821560",""
"Netherlands","Female","2030","UNPD_World Population Prospects_2006 (International projection)","Number","8652083",""
"Netherlands","Female","2025","UNPD_World Population Prospects_2006 (International projection)","Number","8555642",""
"Netherlands","Female","2020","UNPD_World Population Prospects_2006 (International projection)","Number","8453234",""
"Netherlands","Female","2015","UNPD_World Population Prospects_2006 (International projection)","Number","8381893",""
"Netherlands","Female","2010","UNPD_World Population Prospects_2006 (International projection)","Number","8329245",""
"Netherlands","Male","2030","UNPD_World Population Prospects_2006 (International projection)","Number","8488715",""
"Netherlands","Male","2025","UNPD_World Population Prospects_2006 (International projection)","Number","8404082",""
"Netherlands","Male","2020","UNPD_World Population Prospects_2006 (International projection)","Number","8306792",""
"Netherlands","Male","2015","UNPD_World Population Prospects_2006 (International projection)","Number","8243339",""
"Netherlands","Male","2010","UNPD_World Population Prospects_2006 (International projection)","Number","8173027",""
"Netherlands Antilles","Female","2030","UNPD_World Population Prospects_2006 (International projection)","Number","111221",""
"Netherlands Antilles","Female","2025","UNPD_World Population Prospects_2006 (International projection)","Number","111840",""
"Netherlands Antilles","Female","2020","UNPD_World Population Prospects_2006 (International projection)","Number","111482",""
"Netherlands Antilles","Female","2015","UNPD_World Population Prospects_2006 (International projection)","Number","110197",""
"Netherlands Antilles","Female","2010","UNPD_World Population Prospects_2006 (International projection)","Number","106922",""
"Netherlands Antilles","Male","2030","UNPD_World Population Prospects_2006 (International projection)","Number","94340",""
"Netherlands Antilles","Male","2025","UNPD_World Population Prospects_2006 (International projection)","Number","95347",""
"Netherlands Antilles","Male","2020","UNPD_World Population Prospects_2006 (International projection)","Number","95390",""
"Netherlands Antilles","Male","2015","UNPD_World Population Prospects_2006 (International projection)","Number","94488",""
"Netherlands Antilles","Male","2010","UNPD_World Population Prospects_2006 (International projection)","Number","92319",""
"New Caledonia","Female","2030","UNPD_World Population Prospects_2006 (International projection)","Number","160057",""
"New Caledonia","Female","2025","UNPD_World Population Prospects_2006 (International projection)","Number","152480",""
"New Caledonia","Female","2020","UNPD_World Population Prospects_2006 (International projection)","Number","144256",""
"New Caledonia","Female","2015","UNPD_World Population Prospects_2006 (International projection)","Number","135449",""
"New Caledonia","Female","2010","UNPD_World Population Prospects_2006 (International projection)","Number","126148",""
"New Caledonia","Male","2030","UNPD_World Population Prospects_2006 (International projection)","Number","156996",""
"New Caledonia","Male","2025","UNPD_World Population Prospects_2006 (International projection)","Number","150333",""
"New Caledonia","Male","2020","UNPD_World Population Prospects_2006 (International projection)","Number","143001",""
"New Caledonia","Male","2015","UNPD_World Population Prospects_2006 (International projection)","Number","135023",""
"New Caledonia","Male","2010","UNPD_World Population Prospects_2006 (International projection)","Number","126733",""
"New Zealand","Female","2030","UNPD_World Population Prospects_2006 (International projection)","Number","2468415",""
"New Zealand","Female","2025","UNPD_World Population Prospects_2006 (International projection)","Number","2404077",""
"New Zealand","Female","2020","UNPD_World Population Prospects_2006 (International projection)","Number","2331771",""
"New Zealand","Female","2015","UNPD_World Population Prospects_2006 (International projection)","Number","2254501",""
"New Zealand","Female","2010","UNPD_World Population Prospects_2006 (International projection)","Number","2171536",""
"New Zealand","Male","2030","UNPD_World Population Prospects_2006 (International projection)","Number","2426460",""
"New Zealand","Male","2025","UNPD_World Population Prospects_2006 (International projection)","Number","2359712",""
"New Zealand","Male","2020","UNPD_World Population Prospects_2006 (International projection)","Number","2283782",""
"New Zealand","Male","2015","UNPD_World Population Prospects_2006 (International projection)","Number","2202140",""
"New Zealand","Male","2010","UNPD_World Population Prospects_2006 (International projection)","Number","2113411",""
"Nicaragua","Female","2030","UNPD_World Population Prospects_2006 (International projection)","Number","3747264",""
"Nicaragua","Female","2025","UNPD_World Population Prospects_2006 (International projection)","Number","3573040",""
"Nicaragua","Female","2020","UNPD_World Population Prospects_2006 (International projection)","Number","3376424",""
"Nicaragua","Female","2015","UNPD_World Population Prospects_2006 (International projection)","Number","3159975",""
"Nicaragua","Female","2010","UNPD_World Population Prospects_2006 (International projection)","Number","2931923",""
"Nicaragua","Male","2030","UNPD_World Population Prospects_2006 (International projection)","Number","3659492",""
"Nicaragua","Male","2025","UNPD_World Population Prospects_2006 (International projection)","Number","3502436",""
"Nicaragua","Male","2020","UNPD_World Population Prospects_2006 (International projection)","Number","3320059",""
"Nicaragua","Male","2015","UNPD_World Population Prospects_2006 (International projection)","Number","3116985",""
"Nicaragua","Male","2010","UNPD_World Population Prospects_2006 (International projection)","Number","2900257",""
"Niger","Female","2030","UNPD_World Population Prospects_2006 (International projection)","Number","15174152",""
"Niger","Female","2025","UNPD_World Population Prospects_2006 (International projection)","Number","12912656",""
